"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL5427285";"";"None";"521.62";"2";"5.35";"A40";"COc1c(COc2ccc(CN3CCC(O)C3)c(OCc3cncc(C#N)c3)c2)cccc1-c1ccccc1";"IC50";"'='";"6200.0";"nM";"5.21";"";"";"UO_0000065";"9.98";"0.18";"-0.14";"5.93";"0";"CHEMBL5364014";"Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 1 hr by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5360625";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 1.0 hr";"INHIBITOR";"";"6.2"
"CHEMBL5419313";"";"None";"543.04";"2";"6.74";"A53";"N#Cc1cccc(COc2cc(OCc3cccc(-c4ccccc4F)c3Cl)ccc2CN2CCC(O)C2)c1";"IC50";"'='";"19200.0";"nM";"4.72";"";"";"UO_0000065";"8.69";"0.17";"-2.02";"7.18";"0";"CHEMBL5364014";"Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 1 hr by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5360625";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 1.0 hr";"INHIBITOR";"";"19.2"
"CHEMBL5402676";"";"None";"530.98";"2";"6.35";"A54";"N#Cc1cccc(COc2cc(OCc3cccc(-c4ccccc4F)c3Cl)ccc2CNCC(=O)O)c1";"IC50";"'='";"6000.0";"nM";"5.22";"";"";"UO_0000065";"9.83";"0.19";"-1.13";"5.70";"0";"CHEMBL5364014";"Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 1 hr by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5360625";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 1.0 hr";"INHIBITOR";"";"6.0"
"CHEMBL4639656";"";"None";"627.14";"2";"5.90";"NP11";"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CC(O)C(CO)C3)cc2Cl)cccc1-c1ccc2c(c1)OCCO2";"IC50";"'='";"16.7";"nM";"7.78";"";"";"UO_0000065";"12.40";"0.24";"1.88";"7.45";"0";"CHEMBL4621696";"Inhibition of human PD1/PDL1 protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4619786";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"16.7"
"CHEMBL4632699";"";"None";"567.09";"2";"7.25";"NP14";"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CC[C@@H](C(=O)O)C3)cc2Cl)cccc1-c1ccccc1";"IC50";"'>='";"10.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4621696";"Inhibition of human PD1/PDL1 protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4619786";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"10.0"
"CHEMBL4648118";"";"None";"539.08";"2";"6.91";"NP17";"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CC[C@H](O)C3)cc2Cl)cccc1-c1ccccc1";"IC50";"'>='";"10.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4621696";"Inhibition of human PD1/PDL1 protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4619786";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"10.0"
"CHEMBL5438551";"";"None";"537.06";"1";"4.77";"4f";"COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCCC(C(=O)NCCO)C1";"IC50";"'<'";"0.5";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5331037";"Inhibition of human PD-1/PDL1 interaction incubated for 1 hr by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5329225";"1";"Scientific Literature";"ACS Med Chem Lett";"2024";"None";"TIME = 1.0 hr";"INHIBITOR";"";"0.5"
"CHEMBL5430522";"";"None";"627.06";"2";"8.21";"CH1";"Cc1c(COc2cc(OCc3ccc(OC(F)(F)F)nc3)c(N3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccccc1";"IC50";"'='";"56.58";"nM";"7.25";"";"";"UO_0000065";"11.56";"0.22";"-0.96";"8.93";"0";"CHEMBL5390061";"Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 1 hr by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5385973";"1";"Scientific Literature";"RSC Med Chem";"2024";"None";"TIME = 1.0 hr";"INHIBITOR";"";"56.58"
"CHEMBL5431974";"";"None";"527.54";"2";"5.55";"MAX-10181";"Cc1c(/C=C/c2ccc(CNC(C)(CO)C(=O)O)cc2C(F)(F)F)cccc1-c1ccc2c(c1)OCCO2";"IC50";"'='";"18.0";"nM";"7.75";"";"";"UO_0000065";"14.68";"0.28";"2.19";"8.80";"0";"CHEMBL5390066";"Inhibition of human PD-1/PD-L1 interaction incubated for 24 hrs by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5385973";"1";"Scientific Literature";"RSC Med Chem";"2024";"None";"TIME = 24.0 hr";"INHIBITOR";"";"18.0"
"CHEMBL5400320";"";"None";"505.60";"1";"4.45";"LP23";"Cc1c(OCc2nnc(SCc3cccc(CN[C@@H](CO)C(=O)O)c3)o2)cccc1-c1ccccc1";"IC50";"'='";"16.7";"nM";"7.78";"";"";"UO_0000065";"15.38";"0.30";"3.33";"6.61";"0";"CHEMBL5367632";"Inhibition of PD-1/PD-L1 (unknown origin) protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5365462";"1";"Scientific Literature";"J Med Chem";"2023";"None";"";"INHIBITOR";"";"16.7"
"CHEMBL5418394";"";"None";"531.63";"1";"4.94";"LP26";"Cc1c(OCc2nnc(SCc3cccc(CN4C[C@@H](O)C[C@H]4C(=O)O)c3)o2)cccc1-c1ccccc1";"IC50";"'='";"29.4";"nM";"7.53";"";"";"UO_0000065";"14.17";"0.27";"2.59";"6.91";"0";"CHEMBL5367632";"Inhibition of PD-1/PD-L1 (unknown origin) protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5365462";"1";"Scientific Literature";"J Med Chem";"2023";"None";"";"INHIBITOR";"";"29.4"
"CHEMBL4633706";"";"None";"372.43";"0";"2.95";"Fig 10, Cpd 8";"N#Cc1c(NC(=O)c2ccc(CNCCO)cn2)cccc1-c1ccccc1";"IC50";"'<='";"10.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5225067";"Inhibition of human PD-1/PDL1 protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5223128";"1";"Scientific Literature";"Bioorg Med Chem";"2022";"None";"";"INHIBITOR";"";"10.0"
"CHEMBL5277059";"";"None";"430.46";"0";"2.73";"Fig 10, Cpd 10";"N#Cc1c(NC(=O)c2ccc(CNCCO)cn2)cccc1-c1ccc2c(c1)OCCO2";"IC50";"'<='";"10.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5225067";"Inhibition of human PD-1/PDL1 protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5223128";"1";"Scientific Literature";"Bioorg Med Chem";"2022";"None";"";"INHIBITOR";"";"10.0"
"CHEMBL5289995";"";"None";"390.47";"0";"3.59";"Fig 12, Cpd 16";"COc1cccc(-c2cccc(NC(=O)c3nc4c(s3)CNCC4)c2C#N)c1";"IC50";"'<='";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5225067";"Inhibition of human PD-1/PDL1 protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5223128";"1";"Scientific Literature";"Bioorg Med Chem";"2022";"None";"";"INHIBITOR";"";"100.0"
"CHEMBL5280024";"";"None";"369.88";"0";"4.36";"Fig 12, Cpd 33";"O=C(Nc1cccc(-c2ccccc2)c1Cl)c1nc2c(s1)CNCC2";"IC50";"'<='";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5225067";"Inhibition of human PD-1/PDL1 protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5223128";"1";"Scientific Literature";"Bioorg Med Chem";"2022";"None";"";"INHIBITOR";"";"100.0"
"CHEMBL5274858";"";"None";"391.41";"0";"2.92";"Fig 12, Cpd 19";"COc1cccc(-c2cccc(NC(=O)c3cn4c(n3)CNCC4)c2C#N)c1F";"IC50";"'<='";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5225067";"Inhibition of human PD-1/PDL1 protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5223128";"1";"Scientific Literature";"Bioorg Med Chem";"2022";"None";"";"INHIBITOR";"";"100.0"
"CHEMBL5277396";"";"None";"466.50";"0";"2.85";"Fig 14, Cpd 27";"N#CCc1cc(CNCCO)cn2nc(-c3cccc(-c4ccc5c(c4)OCCO5)c3C#N)nc12";"IC50";"'<='";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5225067";"Inhibition of human PD-1/PDL1 protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5223128";"1";"Scientific Literature";"Bioorg Med Chem";"2022";"None";"";"INHIBITOR";"";"100.0"
"CHEMBL4081869";"";"None";"448.56";"0";"4.48";"16, BMS-37";"COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCNC(C)=O";"IC50";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"18.33";"0.34";"3.74";"11.95";"0";"CHEMBL5233507";"Inhibition of human PD-1/PD-L1 interaction";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5233211";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"6.0"
"CHEMBL4753604";"";"None";"452.56";"1";"5.79";"Fig 18, Cpd 5";"Cc1c(Nc2nccc3c(CN4CCCCC4C(=O)O)ccnc23)cccc1-c1ccccc1";"IC50";"'<='";"10.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL5225067";"Inhibition of human PD-1/PDL1 protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5223128";"1";"Scientific Literature";"Bioorg Med Chem";"2022";"None";"";"INHIBITOR";"";"10.0"
"CHEMBL5288319";"";"None";"320.46";"0";"4.77";"Fig 20, Cpd 3";"Cc1c(-c2ccccc2)cccc1-c1nc2c(s1)CN(C)CC2";"IC50";"'<='";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5225067";"Inhibition of human PD-1/PDL1 protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5223128";"1";"Scientific Literature";"Bioorg Med Chem";"2022";"None";"";"INHIBITOR";"";"100.0"
"CHEMBL5087003";"";"None";"357.41";"1";"5.46";"11";"COc1ccc(Nc2nnc(-c3cccc(-c4ccccc4)c3C)o2)cc1";"IC50";"'='";"2640.0";"nM";"5.58";"";"";"UO_0000065";"15.61";"0.28";"0.12";"9.27";"1";"CHEMBL5390066";"Inhibition of human PD-1/PD-L1 interaction incubated for 24 hrs by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5385973";"1";"Scientific Literature";"RSC Med Chem";"2024";"None";"TIME = 24.0 hr";"INHIBITOR";"";"2.64"
"CHEMBL5077123";"";"None";"656.89";"2";"6.14";"L20";"O=C(O)[C@@H](CO)NCc1cc(Cl)c(OCc2cccc(-c3cccc(F)c3)c2Br)cc1OCc1ccc2nonc2c1";"IC50";"'='";"8.2";"nM";"8.09";"";"";"UO_0000065";"12.31";"0.26";"1.95";"6.37";"0";"CHEMBL5032958";"Inhibition of human PD-1/PD-L1 interaction assessed as blockade activity incubated for 15 mins by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5032502";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 0.25 hr";"INHIBITOR";"";"8.2"
"CHEMBL5087916";"";"None";"664.94";"2";"6.48";"L28";"O=C(O)[C@H]1C[C@@H](O)CN1Cc1cc(Cl)c(OCc2cccc(-c3ccccc3)c2Br)cc1OCc1ccc2nonc2c1";"IC50";"'='";"24.3";"nM";"7.61";"";"";"UO_0000065";"11.45";"0.24";"1.13";"6.44";"0";"CHEMBL5032958";"Inhibition of human PD-1/PD-L1 interaction assessed as blockade activity incubated for 15 mins by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5032502";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 0.25 hr";"INHIBITOR";"";"24.3"
"CHEMBL5411307";"";"None";"802.68";"2";"6.25";"B8";"COc1nc(O[C@H]2CCc3c(-c4cccc(C(=O)Nc5ccc(CNCCNC(C)=O)c(C(F)(F)F)n5)c4Cl)cccc32)c(Cl)cc1CNCCNC(C)=O";"IC50";"'='";"18.8";"nM";"7.73";"";"";"UO_0000065";"9.63";"0.19";"1.48";"4.97";"0";"CHEMBL5380065";"Inhibition of interaction of Fc(IgG1)-Avi)-(Biotin)-fused human PDL1 (19 to 239 residues)/Eu-labeled human PD-1 (25 to 167 residues) expressed in HEK293 cells pretreated with PDL1 for 15 mins followed by PD-1 addition and measured after 90 mins by TR-FRET assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5376007";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 1.75 hr";"INHIBITOR";"";"18.8"
"CHEMBL5083333";"";"None";"436.46";"0";"3.68";"A10";"Cc1c(COc2ccc(CN[C@@H](CO)C(=O)O)cc2[N+](=O)[O-])cccc1-c1ccccc1";"IC50";"'='";"27.7";"nM";"7.56";"";"";"UO_0000065";"17.32";"0.32";"3.88";"6.20";"0";"CHEMBL5034139";"Inhibition of human PD-1/PD-L1 interaction assessed as disruption of PD-1/PD-L1 complex incubated for 2 hrs by Tag-1 Eu3+ and anti-Tag2-XL665 based HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5033993";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 2.0 hr";"INHIBITOR";"";"27.7"
"CHEMBL5081130";"";"None";"503.60";"1";"4.61";"A22";"Cc1c(COc2ccc(CN3CCC[C@H]3C(=O)N[C@@H](C)CO)cc2[N+](=O)[O-])cccc1-c1ccccc1";"IC50";"'='";"61.8";"nM";"7.21";"";"";"UO_0000065";"14.31";"0.27";"2.60";"6.87";"0";"CHEMBL5034139";"Inhibition of human PD-1/PD-L1 interaction assessed as disruption of PD-1/PD-L1 complex incubated for 2 hrs by Tag-1 Eu3+ and anti-Tag2-XL665 based HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5033993";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 2.0 hr";"INHIBITOR";"";"61.8"
"CHEMBL5075125";"";"None";"557.65";"2";"5.58";"A31";"Cc1c(COc2ccc(CN3CCCC[C@H]3C(=O)N3CCC[C@H]3C(=O)O)cc2[N+](=O)[O-])cccc1-c1ccccc1";"IC50";"'='";"14.8";"nM";"7.83";"";"";"UO_0000065";"14.04";"0.26";"2.25";"6.92";"0";"CHEMBL5034139";"Inhibition of human PD-1/PD-L1 interaction assessed as disruption of PD-1/PD-L1 complex incubated for 2 hrs by Tag-1 Eu3+ and anti-Tag2-XL665 based HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5033993";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 2.0 hr";"INHIBITOR";"";"14.8"
"CHEMBL5394157";"";"None";"620.70";"2";"2.77";"B9";"COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H](OC)[C@H]2O)nn1";"IC50";"'='";"354.9";"nM";"6.45";"";"";"UO_0000065";"10.39";"0.20";"3.68";"4.31";"0";"CHEMBL5343296";"Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5338801";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 0.25 hr";"INHIBITOR";"";"354.9"
"CHEMBL5426080";"";"None";"561.64";"2";"2.53";"B17";"COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCc1cn([C@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)nn1";"IC50";"'='";"177.5";"nM";"6.75";"";"";"UO_0000065";"12.02";"0.22";"4.22";"4.69";"0";"CHEMBL5343296";"Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5338801";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 0.25 hr";"INHIBITOR";"";"177.5"
"CHEMBL5403026";"";"None";"469.51";"0";"2.45";"L20";"CC(=O)c1ccc(C(=O)N2CCC(NC(=O)c3nc(-n4cncn4)c4ccccc4n3)CC2)cc1";"IC50";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"16.55";"0.30";"5.32";"6.32";"0";"CHEMBL5368417";"Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 15 mins by ELISA";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5365481";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 0.25 hr";"INHIBITOR";"";"0.017"
"CHEMBL5424368";"";"None";"895.84";"3";"9.35";"A2";"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CNCCO)cc2Cl)cccc1-c1cccc2c(Oc3cc(OCc4cccc(C#N)c4)c(CNCCO)cc3Cl)ncnc12";"IC50";"'='";"37.68";"nM";"7.42";"";"";"UO_0000065";"8.29";"0.16";"-1.93";"4.25";"0";"CHEMBL5338518";"Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 60 min by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5335863";"1";"Scientific Literature";"ACS Med Chem Lett";"2024";"None";"TIME = 1.0 hr";"INHIBITOR";"";"37.68"
"CHEMBL5401055";"";"None";"955.90";"4";"8.07";"A5";"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CNC[C@@H](O)CO)cc2Cl)cccc1-c1cccc2c(Oc3cc(OCc4cccc(C#N)c4)c(CNC[C@@H](O)CO)cc3Cl)ncnc12";"IC50";"'='";"23.78";"nM";"7.62";"";"";"UO_0000065";"7.98";"0.15";"-0.45";"3.54";"0";"CHEMBL5338518";"Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 60 min by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5335863";"1";"Scientific Literature";"ACS Med Chem Lett";"2024";"None";"TIME = 1.0 hr";"INHIBITOR";"";"23.78"
"CHEMBL5426450";"";"None";"943.98";"2";"13.25";"A15";"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CNC3CCCC3)cc2Cl)cccc1-c1cccc2c(Oc3cc(OCc4cccc(C#N)c4)c(CNC4CCCC4)cc3Cl)ncnc12";"IC50";"'='";"111.99";"nM";"6.95";"";"";"UO_0000065";"7.36";"0.14";"-6.30";"5.17";"0";"CHEMBL5338518";"Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 60 min by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5335863";"1";"Scientific Literature";"ACS Med Chem Lett";"2024";"None";"TIME = 1.0 hr";"INHIBITOR";"";"111.99"
"CHEMBL5423631";"";"None";"947.92";"3";"10.32";"A18";"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CC[C@H](O)C3)cc2Cl)cccc1-c1cccc2c(Oc3cc(OCc4cccc(C#N)c4)c(CN4CC[C@H](O)C4)cc3Cl)ncnc12";"IC50";"'='";"55.49";"nM";"7.26";"";"";"UO_0000065";"7.65";"0.15";"-3.06";"4.62";"0";"CHEMBL5338518";"Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 60 min by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5335863";"1";"Scientific Literature";"ACS Med Chem Lett";"2024";"None";"TIME = 1.0 hr";"INHIBITOR";"";"55.49"
